,rewards
918,2524.5278973038207
919,2957.691506608125
920,2340.51252519745
921,2520.674434129906
922,2158.198366562196
923,3475.0692704828657
924,3651.356843025804
925,2966.613393081644
926,2556.748414776061
927,3648.963075137848
928,3598.5564945149085
929,3592.670397526809
930,2956.83350860471
931,2730.6185941944
932,3599.413083043613
933,3389.9016519803354
934,2677.3431000518303
935,2632.8915671025165
936,1789.5201393335512
937,2531.4156938773335
938,3598.914980418345
939,3569.4104994324166
940,1982.5833197168797
941,1982.3924797340655
942,3607.0871088443037
943,2751.670377274504
944,3624.891284269539
945,2783.0829413252827
946,3597.513574131589
947,2639.846638412625
948,3594.5152360982565
949,3524.898484680427
950,3611.8125179326444
951,2304.900710829168
952,3189.8135611732937
953,2743.327284451445
954,3677.949108897982
955,3669.788321895562
956,2001.7344022828172
957,2956.3434642430075
958,3616.6293680093304
959,3611.5658012171302
960,2591.8010586804858
961,2178.4126992755578
962,2470.2800994142094
963,1960.846673905704
964,3028.94294883236
965,2943.7266864840894
966,3142.1420975807655
967,3699.3011699555072
968,3640.075442443086
969,2680.8239049924146
970,2478.0260524630967
971,2713.907118933265
972,2519.198822221358
973,1669.3365010880686
974,1825.1164030736672
975,2132.4888210415065
976,2712.8825115580094
977,2219.4890465627814
978,3026.3290732223923
979,3718.896964608817
980,2057.2307789224997
981,3682.089688910567
982,2530.3810287944284
983,2692.1089799734677
984,2861.8031333549425
985,3043.823999773589
986,1689.9879552182792
987,3665.0453703808153
988,3108.500260711363
989,3322.865870721667
990,2596.805271294083
991,2414.6355012149343
992,2437.0265459219204
993,2112.478208725875
994,2053.1990373647177
995,2014.35694774838
996,2510.0111338270885
997,1698.4299716647488
998,2759.047705027216
