,rewards
865,-1019.2302712567224
866,-927.7241467654823
867,-1003.06824271331
868,-1116.9944454061558
869,-1010.2217109721145
870,-1027.1676345601848
871,-1112.8436642155295
872,-953.5387439788252
873,-1064.7808020734597
874,-1335.9872890277563
875,-1109.295288567804
876,-1046.5202135379966
877,-1127.0278899955024
878,-1132.0774922980575
879,-1202.5020583085477
880,-1322.1370564983197
881,-1051.2453848232499
882,-941.4144968370098
883,-1120.6625958890254
884,-1113.6723841232904
885,-1226.3550684426298
886,-1123.960639573081
887,-1149.30667290547
888,-1030.8948619900964
889,-1196.0956434816094
890,-1072.498368918682
891,-1106.307116388014
892,-1102.3041143589385
893,-1221.3959472280876
894,-1020.1431771880291
895,-1219.8043557209205
896,-1003.8103003646364
897,-1129.3945468556324
898,-1070.1311976404909
899,-984.5003400417654
900,-1068.169725811063
901,-1146.968527983515
902,-1043.1668233901046
903,-1110.6012507147054
904,-1141.5015630426087
905,-1044.3620888764135
906,-1123.696109871631
907,-934.5309557360828
908,-1160.5504341835885
909,-1162.6841736991064
910,-1266.8143961208013
911,-1134.638155811382
912,-1330.246569273535
913,-1022.7680677370722
914,-1038.8368618305283
915,-1151.8347373074175
916,-1037.955174185741
917,-1114.288899083503
918,-1195.8312419408287
919,-1037.2037791547848
920,-1040.250735353121
921,-1115.5055264464274
922,-1115.6863667473317
923,-1183.523079550973
924,-1010.4279153349062
925,-1201.8050856584118
926,-1140.3743845202487
927,-760.5910580756122
928,-1030.7470318837443
929,-1099.1555308969087
930,-1060.3471406934466
931,-1184.6370375087745
932,-1123.125795543604
933,-1110.3511159998934
934,-1087.451381746249
935,-1045.079551470414
936,-1238.6210392729831
937,-1107.7612317743856
938,-894.4173100834065
939,-1131.7801319335927
940,-1237.983225345141
941,-1101.9280876857363
942,-1036.9586783332932
943,-1160.6592891223072
944,-908.1785130178027
945,-1175.529230121567
946,-1011.3713749918812
947,-1066.1921132655661
948,-1261.7430817829568
949,-1026.3414968908717
950,-1080.7528942004024
951,-951.7415329580933
952,-1163.1904286601875
953,-1143.0598498210795
954,-1029.6534696751173
955,-1290.0327423817535
956,-1011.1598776894875
957,-1046.1186838003862
958,-1190.5278827909526
959,-1169.1336113559366
960,-903.798344371259
961,-1017.0292575833917
962,-996.6984596406963
963,-1073.8292070377847
964,-1021.3010470326213
965,-1036.3514874852133
966,-1125.093534759567
967,-907.0115847712564
968,-1025.8223564734194
969,-1097.2738698674602
970,-1074.7540083607664
971,-1053.177479910422
972,-1184.2608116073582
973,-1030.5215039637412
974,-928.8944573560684
975,-1011.1292939219751
976,-1002.2649650556759
977,-1028.8245703656025
978,-1296.5049765538577
979,-992.5939722892202
980,-1049.09366580624
981,-1159.6648405101673
982,-1137.735011662612
983,-1007.8644172675358
984,-1052.0332285645607
985,-1156.899648282042
986,-1011.3697883148964
987,-1072.4360162977682
988,-1057.0325960917032
989,-1155.5781748933466
990,-1180.389991856532
991,-1013.9097620013649
992,-928.7759708357232
993,-1215.9663719287469
994,-1096.2918174444999
995,-1000.3433814373147
996,-1150.3899381054107
997,-1189.3789748482905
998,-1053.5007241462024
999,-1083.101110679821
1000,-1155.694607964667
1001,-1063.4831416490124
1002,-1268.7323122265252
1003,-1123.135666294217
1004,-1207.59450979232
1005,-1127.8572311045891
1006,-1137.7582696143406
1007,-1133.831417336756
1008,-1136.6965432533523
1009,-1135.2231542449101
1010,-1119.0218126372527
1011,-1137.557210987825
1012,-1101.3614809719527
1013,-1164.8741386729996
1014,-1069.9922255707017
1015,-1054.305321937196
1016,-1146.0576012547815
1017,-987.6138474150393
1018,-1062.243676657011
1019,-1054.023319735435
1020,-920.3980926213601
1021,-1045.3451648864136
1022,-1136.8876353671894
1023,-1048.908689376968
1024,-1036.8376098108795
1025,-1128.4164379638567
1026,-1177.624413399681
1027,-1268.5196182063705
1028,-1125.3859313800658
1029,-1029.891870316493
1030,-1145.9473220176042
1031,-1060.9451235801994
1032,-1053.6411857051266
1033,-1013.281536986448
1034,-1123.9097895720831
1035,-1148.0725183939467
1036,-1108.7338323826866
1037,-1108.323993973129
1038,-1148.5673320364906
1039,-1256.2714797836188
1040,-1119.189089661023
1041,-994.4246255824773
1042,-1108.4674045041606
1043,-1075.5673706482412
1044,-1009.3269818572412
1045,-1041.7746892963644
1046,-1042.8339635570674
1047,-974.0341105835374
1048,-943.7662906355774
1049,-1156.3154671307186
1050,-1264.8507533455722
1051,-1023.5974061946254
1052,-1054.7419960955563
1053,-1027.4248091156628
1054,-1227.2684934946385
1055,-1151.7240973539133
1056,-1045.6677422745981
1057,-1039.0252589704264
1058,-1047.8809781228392
1059,-1058.2732668059784
1060,-1115.2017885532332
1061,-1029.0469816163377
1062,-1091.7838993471394
1063,-1049.1112045368995
1064,-1228.584041991913
1065,-1036.9718587529092
1066,-1120.3157242418636
1067,-1042.0403198742906
1068,-1143.7162553870428
1069,-1113.5866276858737
1070,-1143.5711837159
1071,-1098.682484747152
1072,-959.2561224990968
1073,-1029.0108260577688
1074,-1036.4931927244008
1075,-888.5407739759723
1076,-1116.563985507722
1077,-1017.9452650327472
1078,-1044.468068518365
1079,-1225.6960664962808
1080,-1107.817613140538
1081,-1103.1773921364663
1082,-1029.1518597657919
1083,-1064.3323045164702
1084,-931.5756496905852
1085,-1053.7028578293994
1086,-993.4286909420337
1087,-1191.688415715107
1088,-1009.4447314832604
1089,-1063.1994720011564
1090,-1193.4728420783822
1091,-1026.4512446363835
1092,-1140.4466956130368
1093,-1147.2170100514143
1094,-1143.9300190859174
1095,-1031.0722216143538
1096,-1046.0977231669574
1097,-1014.9555696432682
1098,-1050.4041503420012
1099,-1025.3946720149465
1100,-1224.8340221708854
1101,-1171.2742293717195
1102,-1199.5265617261007
1103,-1160.6150043405428
1104,-1121.8950926179505
1105,-1149.0800715142343
1106,-1141.6077025975308
1107,-1158.2033000812728
1108,-1045.6845386074367
1109,-1151.5540417353373
1110,-1185.053762576346
1111,-1043.735689393771
1112,-1062.9031535077502
1113,-1205.0854837175548
1114,-1195.8630572264017
1115,-1160.4836642163104
1116,-1156.2873781813698
1117,-1113.7676229913639
1118,-1150.7644812849035
1119,-1113.2040861553025
1120,-1187.4756190723024
1121,-1135.5104615325313
1122,-1141.6408960186384
1123,-1191.209369373541
1124,-1147.8481676421516
1125,-1208.7348816394342
1126,-1083.4293169293867
1127,-1190.3243424696675
1128,-1123.8112165933962
1129,-1164.7175970912822
1130,-1074.9689951953997
1131,-1132.6675081709534
1132,-1181.8522770159432
1133,-1315.1373544359149
1134,-1234.76501674823
1135,-1155.0639035357606
1136,-1172.7067258374384
1137,-1052.5935816444394
1138,-1104.1670094451963
1139,-1168.6998492747582
1140,-1145.552851693294
1141,-1077.0535970415053
1142,-1146.8669064430312
1143,-1179.7160486750263
1144,-1154.082288899001
1145,-1052.3567042463528
1146,-1149.5626080062568
1147,-1201.6381630016313
1148,-1132.8360236182668
1149,-1128.0713938705837
1150,-1109.6669327830075
1151,-1029.4990662064413
1152,-1186.3822672366407
1153,-1016.084511220414
1154,-1038.7876740933145
1155,-1165.9195228817514
1156,-1129.1286185267606
1157,-1068.570143158417
1158,-1037.9609173157248
1159,-1057.9699447262478
1160,-1188.6860894453555
1161,-1188.9822888641268
1162,-1071.8885766810074
1163,-1091.0435303289726
1164,-1065.6324916914648
1165,-1160.82883245108
1166,-1199.3192413757295
1167,-1106.2734039545558
1168,-1218.3517582625843
1169,-1053.1359970355238
1170,-1126.6088963658149
1171,-1080.5559493170385
1172,-1062.4007257209782
1173,-1122.6490829607715
1174,-1120.0248944076318
